5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1095,5900,"Zinc, Zn","Zinc, Zn",MG,1.58,1.45,1.79,0.031,6,1.348,1.28,1.5,1.34,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1093,5800,"Sodium, Na","Sodium, Na",MG,95,82,129,7.711,6,62.33,43.6,76.2,63.25,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1293,12900,"Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated",G,0.94,,,,0,1.42,0.86,1.97,1.41,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1092,5700,"Potassium, K","Potassium, K",MG,242,226,261,5.133,6,271.8,257,295,271.5,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1098,6000,"Copper, Cu","Copper, Cu",MG,0.062,0.049,0.079,0.003,6,0.04235,0.0291,0.0538,0.04215,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1253,15700,Cholesterol,Cholesterol,MG,94,92,101,1.656,5,91.66,84.79,97.8,92.7,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,23,20,24,0.344,6,21.8,20.5,22.8,21.6,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1089,5400,"Iron, Fe","Iron, Fe",MG,0.81,0.72,0.92,0.04,6,0.6018,0.551,0.689,0.5725,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1087,5300,"Calcium, Ca","Calcium, Ca",MG,7,5,10,0.304,6,5.65,4.2,6.85,5.75,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1051,100,Water,Water,G,76.22,75.42,76.54,0.089,7,72.92,71.49,74.24,72.82,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,1.497,,,,0,2.239,1.2,3.74,1.915,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1007,1000,Ash,Ash,G,0.95,0.93,0.97,0.005,7,0.9575,0.89,1.06,0.955,8,10/19/2023
5096,5096,5,"Chicken, thigh, boneless, skinless, raw","Chicken, broilers or fryers, dark meat, thigh, meat only, raw",1003,600,Protein,Protein,G,19.66,18.79,20.68,0.111,7,18.6125,17.4375,19.5,18.75,,10/19/2023
